text,label
Barrio Nueva Cba?!,NEUTRAL
"#TrabajosPorMejoras  5/10 de 14:30 a 17:30 por mantenimiento en red aérea. Afecta: barrio Los Carolinos, en forma total.",NEUTRAL
"Hola Juan, no contamos con horarios estimado para informar. Nuestro personal trabaja en la zona para normalizar el servicio a la brevedad.",NEUTRAL
"Mariana, se está trabajando en la zona.",NEUTRAL
Y nueva cba?,NEUTRAL
"Hola Julieta, ¿en qué zona te encontrás?",NEUTRAL
@EpecOficial  qué es lo que pasa con los cortes de luz durante todo el día? Hoy 3 veces. Ahora sin luz en Hipólito Yrigoyen (Nva Cba). La verdad ya es solo cuestión de suerte que no se quemen todos los aparatos de la casa.,NEUTRAL
"Barrios Alto Alberdi y Tranviarios, cuentan con servicio normal.",NEUTRAL
"Hacete culiar, EPEC.",NEUTRAL
Se sabe por cuanto tiempo?,NEUTRAL
"Barrios Mirador, Villa Argentina, Rivadavia, Urquiza y Ferroviario Mitre cuentan con servicio normal.",NEUTRAL
"Manu, tenemos una falla en un distribuidor de media tensión en la zona. Estamos trabajando en el sector para normalizar el servicio.",NEUTRAL
Este convenio permitirá una sustancial mejora en la provisión del servicio eléctrico para la región. EPEC proveerá de 7.000 metros de cable unipolar de aluminio con pantalla de cobre a las Cooperativas para la realización de la obra de traslado de la demanda de energía.,NEUTRAL
Y??? Para cuando el servicio??,NEUTRAL
"Sofia, el servicio es normal en el sector.",NEUTRAL
"#TrabajosPorMejoras (La Calera) Hoy de 7 a 10 por mantenimiento en red aérea. Afecta: barrios Centro, La Campana, Alto La Campana, Rumy, Dumesnil, La Otra Banda, Minetti 3 y Mataderos.",NEUTRAL
Diego la restricción sigue vigente. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.,NEUTRAL
"#TrabajosPorMejoras (Mendiolaza) Hoy de 14 a 17 por mantenimiento en red aérea. Afecta: barrios El Perchel, Valle Del Sol y Q2, en forma total.",NEUTRAL
"Buen día, por Argüello van a tardar mucho?",NEUTRAL
"buenos dias, en el barrio el refugio en que horario es el corte de suministro?",NEUTRAL
"#ServicioNormalizado en barrios Ombú, Alto Palermo, Cerro de las Rosas, Alto Verde y Altos de Villa Cabrera.",NEUTRAL
"Localidades de Villa Liliana, Villa Parque Siquiman, y Bialet Massé: barrios Centro, Oeste y B° Mirador de Lago → restricción de servicio. Nuestro personal trabaja en el sector. Informamos al normalizar.",NEUTRAL
"Es que la  calor, La calor influye en los estados de animos",NEUTRAL
@EpecOficial que pase en barrio talleres av malvinas?,NEUTRAL
"Barrios Lamadrid, V. Avalos, Las Palmas, Los Filtros, V. Martínez, Las Violetas, El Pueblito y Parque Republica, cuentan con servicio normal.",NEUTRAL
"Barrios Bajo Palermo, Las Rosas, Parque Tablada, Escobar, Villa Siburu, Villa Alberdi, Cerro de las Rosas, Ombú  restricción de servicio. Nuestras cuadrillas se dirigen al sector. Avisaremos al normalizar.",NEUTRAL
@EpecOficial Hola! Estamos sin luz en O Trejo y Achaval Rodríguez.  Que pasó?? #ViernesDeSeduccion,NEUTRAL
Cuando se van??? Pregunto nomás. No??,NEUTRAL
@EpecOficial  que pasa con la luz en Siquiman??,NEUTRAL
Hasta qué hora va a durar el corte?,NEUTRAL
"#TrabajosPorMejoras (Ciudad de Córdoba) Hoy de 8 a 13 por mantenimiento en red aérea. Afecta: Barrios Poeta Lugones y Ampliación Poeta Lugones, en forma parcial.",NEUTRAL
"Barrios Alta Córdoba, Cofico, San Martín e Independencia restricción de servicio en forma parcial por falla en media tensión. Informaremos al normalizar.",NEUTRAL
@EpecOficial villa belgrano sin servicio eléctrico!! Hasta cuándo?,NEUTRAL
"Barrios Ampliación San Pablo, Obras sanitarias, Jardines del Sud, José Ignacio Díaz 2ª y 1ª sección, 4 de Febrero, Marcos Sastre, Las Lilas y Claros del Bosque  restricción parcial de servicio. Informamos al normalizar.",NEUTRAL
"En algún momento va a volver la luz, @EpecOficial? https://twitter.com/EpecOficial/status/1182747191410077697 …",NEUTRAL
"Hola Mica, estamos al tanto de la restricción en esa zona. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.",NEUTRAL
Barrios Yofre Norte y Palmar ya cuentan con servicio normal.,NEUTRAL
"Buenos días Silvia, por favor realizá el reclamo en https://bit.ly/2RRIxwR , para que vaya una cuadrilla a controlar.",NEUTRAL
"#TrabajosPorMejoras (ciudad de Córdoba) Hoy de 14:30 a 17:30 por poda sobre red aérea de media tensión. Afecta: barrios Parque Latino, Cabo Farina, en forma total; Parque Horizonte, en forma parcial.",NEUTRAL
"Hola Celeste, por favor realizá el reclamo en https://www.epec.com.ar/tramites/reclamo-tecnico … para que vaya la cuadrilla a controlar.",NEUTRAL
@EpecOficial a qué hora está previsto que vuelva la luz en La Falda??,NEUTRAL
@EpecOficial de nuevo sin luz en barrio Yofre Norte!!!,NEUTRAL
"@EpecOficial el corte para Poeta Lugones estaba anunciado hasta las 13hs, qué pasó Epec?",NEUTRAL
@EpecOficial devolveme la luuuuuuuuuuuzzzzzzzzz,NEUTRAL
"Buenas tardes, ¿se produjo una falla de servicio en tu domicilio? Por favor, envianos tu número de contrato por mensaje privado.",NEUTRAL
Menos aun cuando te tomas el trabajo de explicar mínimas cosas intentando que entienda algo. Nosotros tb tenemos derecho a elegir con quién jugar.,NEUTRAL
Un tiempo aproximado  tienen?,NEUTRAL
Somos dos,NEUTRAL
Nuestro personal trabaja para normalizar los sectores restantes.,NEUTRAL
#TrabajosPorMejoras (Río Segundo) Hoy de 8 a 9 por mantenimiento en red aérea. Afecta: zona centro de Río Segundo.,NEUTRAL
"Buenos días Mauri, ya se encuentra normalizado el sector ¿Continuás sin servicio?",NEUTRAL
@EpecOficial  Barrio Alto Verde sin servicio,NEUTRAL
A qué hora vuelve la luz en Argüello?,NEUTRAL
dale wey,NEUTRAL
"Buenas tardes Walter, no tenemos trabajos programados en la zona para el día de hoy.",NEUTRAL
"Ema, estamos trabajando en la zona para normalizar el servicio en el sector.",NEUTRAL
Hola buenas tardes hasta que hora estaremos sin luz en villa cornu,NEUTRAL
"#TrabajosPorMejoras (Villa María) 06/10 de 7 a 11 por mantenimiento en red aérea. Afecta: Barrio Las Acacias, entre las calles: Las Violetas, Los Ombúes, boulevard Colón y Los Ceibales.",NEUTRAL
Y nueva cordoba?????,NEUTRAL
"#TrabajosPorMejoras (ciudad de Córdoba) 12/10 de 8 a 12:30 por poda sobre red aérea de media tensión. Afecta: barrios Lomas Del Suquía, Residencial Los Robles, Los Robles y Villa Mafekin, en forma total.",NEUTRAL
El servicio es normal en estos momentos.,NEUTRAL
La luuuuuuuuzzzzzzzzzzz,NEUTRAL
Estoy haciendo flan a la luz de la vela. Me siento de 1810.,NEUTRAL
"#TrabajosPorMejoras (Río Segundo) Hoy de 13 a 16 pro puesta en servicio de nueva red aérea. Afecta: Río Segundo zona sur, barrio 20 de Junio, asentamiento 45, en forma parcial; Lozada, en forma total.",NEUTRAL
"Hola Aylu, en unos minutos se normalizará el servicio.",NEUTRAL
Así es Epecpic.twitter.com/LqTN7Mwhn9,NEUTRAL
@EpecOficial @MuniCba @gobdecordoba estamos sin luz en barrio San Francisco. No hay cortes programados anunciados. Cuando regresa el servicio? @ERSePcba,NEUTRAL
"Ampliación San Pablo, sin servicio",NEUTRAL
"Barrios Ciudad Universitaria, San Fernando, Iponá y Jardín cuentan con servicio normal.",NEUTRAL
"#TrabajosPorMejoras (Punilla) Hoy de 6:30 a 7:30 por mantenimiento en red aérea. Afecta: La Falda, Villa Giardino y Huerta Grande, en forma total.",NEUTRAL
@EpecOficial hola hay corte programado para hoy en alto Alberdi?  x q se cortó la luz.,NEUTRAL
Marcos Juarez: barrio Centro → restricción de servicio. Nuestro personal trabaja en el sector. Informamos al normalizar.,NEUTRAL
Demora estimada de la solución?,NEUTRAL
"Hola Lucas, no contamos con horario estimado. Nuestro personal trabaja en la zona para que se restablezca lo antes posible.",NEUTRAL
@EpecOficial que pasó en los boulevares Palmas de Claret sin luz 21 30,NEUTRAL
"@EpecOficial Sin luz en Gral Paz, para variar",NEUTRAL
"Barrios Alberdi, Alto Alberdi, Obrero y Comandante Espora  restricción de servicio en forma parcial por falla en media tensión. Informamos al normalizar.",NEUTRAL
"#TrabajosPorMejoras (Villa Allende) 06/10 de 6:30 a 12:30 por mantenimiento En Sub Estación Transformadora. Afecta: Villa Allende Centro, San Alfonso, Villa Rivera Indarte, Villa Allende Lomas Este y Oeste, Country San Isidro, La Herradura, Chacras, La Morada, Comarca, Golf.",NEUTRAL
@EpecOficial que paso ahora? Están haciendo mantenimiento? La concha de tu madre,NEUTRAL
"Villa rivera indarte se corto la luz a las 12.30, no debia volver a esa hora?",NEUTRAL
"Barrios Alta Córdoba, Cofico, San Martín e Independencia: ya cuentan con servicio normal.",NEUTRAL
En Observatorio se corto hace 30minutos,NEUTRAL
Burnas tardes ampliacion Cerveceros zona Sur Palamara 3065 que pasa sin luzzz me podran desir,NEUTRAL
Nueva Córdoba restricción de servicio en forma parcial por falla en un distribuidor de media tensión. Se trabaja en el sector. Informamos al normalizar.,NEUTRAL
"Villa Nueva: barrios Villa del Sur, Los Algarrobos, Ctalamochita, Las Rosas, Golf, Jardin del Golf, Villa del Parque, La Floresa, Portal de la Costa, Centro, Residencial, América, La Reserva, Roca y zona industrial: ya cuentan con servicio normal.",NEUTRAL
@EpecOficial Villa 9 de julio 10 horas sin luz!!!,NEUTRAL
Hasta qué hora durará el corte?,NEUTRAL
"#TrabajosPorMejoras (Villa María) Hoy de 7 a 11 por mantenimiento en red aérea. Afecta: Barrio Las Acacias, entre las calles: Las Violetas, Los Ombúes, boulevard Colón y Los Ceibales.",NEUTRAL
Hola ¿en qué barrio y localidad estás?,NEUTRAL
Nueva Córdoba  se restringirá el servicio para realizar maniobras sobre el distribuidor de media tensión. Informamos al normalizar.,NEUTRAL
"Buenos días Claudio, hay un corte programado en un barrio cercano a esa zona, que puede estar afectando a tu vivienda. El mismo finaliza a las 9:30 hs",NEUTRAL
"Hola Agustín, se continúa trabajando para normalizar el servicio en la zona.",NEUTRAL
@EpecOficial barrio don Bosco y los robles sin energía eléctrica.,NEUTRAL
"@EpecOficial corte en ombú al 2100 en alto villa cabrera, y se suma al corte de la mañana de 1 min, SECTOR",NEUTRAL
@EpecOficial 12 horas sin servicio no estaría siendo hora de normalizar el servicio?,NEUTRAL
"Envianos por mensaje privado tu número de contrato, por favor.",NEUTRAL
"Villa Nueva: barrios Villa del Sur, Los Algarrobos, Ctalamochita, Las Rosas, Golf, Jardin del Golf, Villa del Parque, La Floresa, Portal de la Costa, Centro, Residencial, América, La Reserva, Roca y zona industrial  restricción de servicio por mantenimiento preventivo.",NEUTRAL
"Hola Michelle, no tenemos horario estimado de reposición del servicio.",NEUTRAL
"#TrabajosPorMejoras  Hoy de 10 a 11 . Afecta: barrios Rivera de Villa Belgrano, Villa 9 De Julio y Villa Rivera Indarte, en forma parcial; Villa Warcalde, Alto Hermoso, Portal de Jacarandá, Rincón Bonito, Villa Quisquisacate y Residencial San José, en forma total.",NEUTRAL
"Barrios Alberdi, Alto Alberdi, Villa Páez y Marechal cuentan con servicio normal.",NEUTRAL
Barrio Villa Paéz ya cuenta con servicio normal.,NEUTRAL
"#TrabajosPorMejoras (La Calera) 12/10 de 7 a 10 por mantenimiento en red aérea. Afecta: barrios Centro, La Campana, Alto La Campana, Rumy, Dumesnil, La Otra Banda, Minetti 3 y Mataderos.",NEUTRAL
#TrabajosPorMejoras (Villa Nueva) Hoy de 06.30 a 07.00 hs por mantenimiento correctivo. Afecta: Localidad de Villa Nueva en forma total.,NEUTRAL
Ya lo hice..,NEUTRAL
Hola Mery ¿en qué barrio y localidad estás?,NEUTRAL
"Hola Lauti, se está realizando un Trabajo Por Mejoras en el barriohttps://twitter.com/EpecOficial/status/1182596745978613760 …",NEUTRAL
"Buen día, existe un trabajo por mejoras programado en la zona hasta las 13hrs aproximadamente.",NEUTRAL
"#TrabajosPorMejoras (ciudad de Córdoba) 10/10 e 13 a 16 por aumento de potencia en subestación transformadora. Afecta: barrio Obrero, área comprendida por las calles Sol de Mayo, Luna y Cárdenas, Ferreyra, Montevideo y Ocaña, en forma parcial.",NEUTRAL
"#TrabajosPorMejoras (Saldán) 08/10 de 8:30 a 10 por mantenimiento en red aérea. Afecta: barrio San Remo, en forma total.",NEUTRAL
"Barrios 1º de Mayo, Villa Bustos, Dean Funes, zona de camino a Villa Posse y alrededores Autopista Córdoba-Pilar: ya cuentan con servicio normal.",NEUTRAL
"@EpecOficial Algún problema reportado en la zona del golf de Villa Allende?  Hace un rato comenzaron a parpadear las luces, como con baja tensión. Gracias.",NEUTRAL
Mientras que las Cooperativas estarán a cargo de la ejecución de la obra para desplazar la carga hacia la nueva ET Las Varillas y tienen un plazo de 30 días para iniciar la obra. pic.twitter.com/tPCw7uQjST,NEUTRAL
"Acá se escuchó una explosión antes del corte, ampliación San Pablo",NEUTRAL
Barrio Argüello recta al 8900 sin servicio..es programado?,NEUTRAL
"Hola @EpecOficial @AMCAMPONOVO este transformador está en calle Eridanus al 1400 esa. Piana, B° Jardines del Jockey, es una chisperio permanente.pic.twitter.com/GfziHheoSj",NEUTRAL
"#TrabajosPorMejoras (ciudad de Córdoba) Hoy de 8 a 12:30 por poda sobre red aérea de media tensión. Afecta: barrios Lomas Del Suquía, Residencial Los Robles, Los Robles y Villa Mafekin, en forma total.",NEUTRAL
¿Vivís por la Zona?.,NEUTRAL
A qué hora en alta Córdoba,NEUTRAL
Hola Caro ¿Desde qué localidad/barrio nos escribís?,NEUTRAL
Servicio restringido en los barrios Talar de Mendiolaza y San Alfonso del Talar y en Country Las Corzuelas de Unquillo  por tareas de mantenimiento correctivo. Informaremos al normalizar.,NEUTRAL
"Envianos por mensaje privado la dirección de correo electrónico con la cual intentas acceder, por favor.",NEUTRAL
"@EpecOficial los empleados en este momento, devuelvan la luz en Altamira pic.twitter.com/JQha0whim9",NEUTRAL
"#TrabajosPorMejoras (Villa Allende) Hoy de 6:30 a 12:30 por mantenimiento En Sub Estación Transformadora. Afecta: Villa Allende Centro, San Alfonso, Villa Rivera Indarte, Villa Allende Lomas Este y Oeste, Country San Isidro, La Herradura, Chacras, La Morada, Comarca, Golf.",NEUTRAL
"Hola Santino, estamos trabajando para normalizar el servicio en ese sector.",NEUTRAL
"Hola Julian, ¿en qué podemos ayudarte?",NEUTRAL
"Barrio Centro, cuenta con servicio normal.",NEUTRAL
"#TrabajosPorMejoras (Ciudad de Córdoba) 06/10 de 6:30 a 9 por mantenimiento En Sub Estación Transformadora. Afecta: área comprendida por las calles: Intendente Malen, Juncal y costanera del río Ctalamochita, Molina, Roldán.",NEUTRAL
"Barrios Villa Revol, Santa Rita, Jardín Espinosa, Ampliación Jardín Espinosa, Jardines del Jockey, Jardín  restricción de servicio. Nuestras cuadrillas se dirigen al sector. Avisaremos al normalizar.",NEUTRAL
@EpecOficial barrios los naranjos sin luz??,NEUTRAL
@EpecOficial Quieren quemarles todos los electrodomesticos a Altamira? Parece que poco les importa cortar cada 10 min y hacer flashes de energia,NEUTRAL
¡Hola! Acercate a la oficina más cercana a tu domicilio. Aquí la info:https://www.argentina.gob.ar/produccion/consumidor/oficinas-provinciales …,NEUTRAL
"#TrabajosPorMejoras (Mendiolaza) Hoy de 13.30 a 14 horas por mantenimiento en líneas de media tensión. Afecta: barrio Las Corzuelas, predio de AVC y Talar desde la calle Las Moras hasta Ruta E53.",NEUTRAL
El primer paso para la detección del cáncer de mama está en tus manos.  Consultá a tu médico.  #CordobaRosapic.twitter.com/Wq85hk5LB6,NEUTRAL
"#TrabajosPorMejoras  Hoy  de 13 a 19  Afecta: barrio Observatorio, en área comprendida por las calles: San José de Calasanz esquina bulevar San Juan, en forma parcial.",NEUTRAL
"Buen día, ¿en qué podemos ayudarte?",NEUTRAL
"#TrabajosPorMejoras (Saldán) Hoy de 8:30 a 10 por mantenimiento en red aérea. Afecta: barrio San Remo, en forma total.",NEUTRAL
"Zona centro norte de La Falda, Huerta Grande y Villa Giardino ya cuentan con servicio normal.",NEUTRAL
"Hola Leo, no tenemos horario estimado. Se está trabajando para normalizar el servicio en la zona.",NEUTRAL
"Hola @EpecOficial, otra vez falla el distribuidor de media tensión en Nva Cba? A la misma hora que ayer. Nos preparamos para un verano de altos cortes de energía, ¿programados? Besis",NEUTRAL
"Barrios Providencia, Bajo Galán y V. Páez, cuentan con servicio normal.",NEUTRAL
@EpecOficial que pasa con Güemes que se cortó de nuevo la luz por segundo día consecutivo? Es joda?,NEUTRAL
"Estela, el servicio es normal en el sector.",NEUTRAL
"Hola Celeste, estamos al tanto de la restricción en esa zona. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.",NEUTRAL
"Giuli, estamos al tanto de la restricción en esa zona. Nuestras cuadrillas se encuentran trabajando para normalizar el servicio en el menor tiempo posible.",NEUTRAL
"#TrabajosPorMejoras (ciudad de Córdoba) Hoy de 7:30 a 9:30 por mantenimiento en red aérea. Afecta: barrio Argüello , en forma parcial.",NEUTRAL
Seguimos sin luz en san martín,NEUTRAL
Com una mujer embarazada no da para subir 7 pisos por la escalera verdad ? El hotel hoy lo paga @EpecOficial ?? O sigo esperando en la puerta que vuelva la luz ??,NEUTRAL
"Hola Mauro, tenemos una falla en un distribuidor de media tensión en la zona. Estamos trabajando en el sector para normalizar el servicio en el menor tiempo posible.",NEUTRAL
@EpecOficial spilimbergo norte sin luz. Qué onda?????,NEUTRAL
@EpecOficial te devolvió la luz después de mucho tiempo?,NEUTRAL
"Hola Inés, si hiciste el reclamo una cuadrilla se acercará lo antes posible a verificar.",NEUTRAL
